Flipkart,57947109,RT @Flipkart: The #FlipkartRepublicDaySale is on its way. Save the dates now &amp;  get the best offers on a wide range of products! https://t....
Flipkart,57947109,@VarunJoshua https://t.co/lXfSQqXImF
Flipkart,57947109,"The Redmi Note 4 sale is now live! Buy yours today #OnlyOnFlipkart #AllRounderOnFlipkart 
Check it out:... https://t.co/a0ISDHNqxL"
Flipkart,57947109,@prabakaranbs  https://t.co/E9nzc1Qn65
Flipkart,57947109,Tweet to us with an emoji of a product you want to buy on #FlipkartRepublicDaySale and we'll reply with the best of... https://t.co/kx902HWM8M
Flipkart,57947109,@prabakaranbs  https://t.co/mwqGvaEDw2
Flipkart,57947109,@Swaty_Here Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/7787v3eDxP
Flipkart,57947109,@HARSHA3653 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/IpBYGFFdOs
Flipkart,57947109,@hetalrawat Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/FWDlPZE9Ei
Flipkart,57947109,@09sailesh Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/aN3XIaXj4i
Flipkart,57947109,@Vinita__Sharma Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/38NHxU2DD1
Flipkart,57947109,@MeSoCoool_ The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/qBejnL9J0X
Flipkart,57947109,@tumpachinmoy Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/wL84Eo8hKr
Flipkart,57947109,@RajTripathii Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/AD32jVWfEz
Flipkart,57947109,@iambhagyashree Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/iriMc8SLXh
Flipkart,57947109,@niyaa_7 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/ME0Usu4DvT
Flipkart,57947109,@RaviHansJora https://t.co/wL2XI9QPeQ
Flipkart,57947109,@Dheerajverma20 Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/OIRGMTNHqb
Flipkart,57947109,@Sizzlingsuryaa The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/QM4ynjA9XN
Flipkart,57947109,@hetalrawat Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/Xq43ehpe9d
Flipkart,57947109,@JudeBrent [?][?]Our best offer on sunglasses and watches are here to make you stand out: https://t.co/KjZvBQaBRG
Flipkart,57947109,@meckoni The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/266wX3e7MU
Flipkart,57947109,@Ravitejadanda https://t.co/sqZg4QhQQJ
Flipkart,57947109,@TheTalliQueen Begin the celebrations at home! Here's your offer: https://t.co/CHuWHjafQg
Flipkart,57947109,@AnishShekhawatt  https://t.co/ypfS5qHMId
Flipkart,57947109,@Wanderlust_gurl Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/qDU2Uv4GsR
Flipkart,57947109,@niyaa_7 https://t.co/oqGeSwAFQg
Flipkart,57947109,@Ramprasad43 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/GSWcrZYuzq
Flipkart,57947109,@Akashgarg71 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/Ieh3KwANYO
Flipkart,57947109,@DASHING_MEHUL Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/ZVkOUgbLdf
Flipkart,57947109,@Vinnyxtreme007 https://t.co/aEukckFgol
Flipkart,57947109,@SaxenaSonali77 Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/YVx6Xdx7XY
Flipkart,57947109,@Sizzlingsuryaa Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/K9K5YWwpBQ
Flipkart,57947109,@niyaa_7 Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/zsarkdZTQ7
Flipkart,57947109,@IAmRachitSaxena The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/SvFSETmPxI
Flipkart,57947109,@iambhagyashree https://t.co/vm1laNUd2f
Flipkart,57947109,@harshit_gadoya Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/TkC5DkzAEK
Flipkart,57947109,@yogiiBaba Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/dlx3O6WBXu
Flipkart,57947109,@hetalrawat Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/oyjFWIELIc
Flipkart,57947109,@chavipatankarr Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/i63ff8yTKU
Flipkart,57947109,"@HammerBabu Not big, not small, just perfect! The Lenovo Phab Pro 2 is on offer this  #FlipkartRepublicDaySale: https://t.co/HTeos215pA"
Flipkart,57947109,"@Vinnyxtreme007 Celebrations are just a click away, with our offers on cameras! https://t.co/dUkn6o9Nso"
Flipkart,57947109,@ChintanMehra Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/cBAzQDX2EY
Flipkart,57947109,@iambhagyashree Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/V9XaswNIvg
Flipkart,57947109,@IAmRachitSaxena Here's are the best offers on #FlipkartRepublicDaySale for the chef in you! https://t.co/rV7ym2IumX
Flipkart,57947109,@yogiiBaba Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/kKuOTt5rH3
Flipkart,57947109,@ChintanMehra Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/ewlfqMk2Pj
Flipkart,57947109,@ConfusedTravelr Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/erAAfFH3hu
Flipkart,57947109,@goyalbhatt Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/WA3CZ7zG27
Flipkart,57947109,"@hetalrawat Here're the best offer on backpacks, wallets and clutches for you: https://t.co/KTSaGTRmez"
Flipkart,57947109,@ItsmeRaniLamba The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/1Crkzc6R04
Flipkart,57947109,@ImcoolAnindita The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/GpHTQuCnZ3
Flipkart,57947109,@DebiIsDas The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/VWmY5HdFFz
Flipkart,57947109,@hetalrawat Our best offer on sunglasses and watches are here to make you stand out: https://t.co/B7nZshUDd9
Flipkart,57947109,@hetalrawat Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/yU9Wjed6AB
Flipkart,57947109,@hetalrawat https://t.co/p03esohHOl
Flipkart,57947109,"@hetalrawat Celebrations are just a click away, with our offers on cameras! https://t.co/UWttGhTEBO"
Flipkart,57947109,@Nirmal072 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/TOuDTp9lvf
Flipkart,57947109,@hetalrawat Begin the celebrations at home! Here's your offer: https://t.co/g4RZyeoYyZ
Flipkart,57947109,@KaruneshShetty The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/hw8AdGSXGh
Flipkart,57947109,@hetalrawat Begin the celebrations at home! Here's your offer: https://t.co/04aXbamj6k
Flipkart,57947109,@itzSaurabh786 Our best offer on sunglasses and watches are here to make you stand out: https://t.co/GiYZiPjWbL
Flipkart,57947109,@arunaverm The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/wIof6I2wZj
Flipkart,57947109,@aditi_nayar The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/sEicib3xJD
Flipkart,57947109,@Smileshah_ https://t.co/zJ8XVMEFDB
Flipkart,57947109,@ForwardDefence https://t.co/PZCUEZb8s4
Flipkart,57947109,@aditi_nayar  https://t.co/WxIFIssD5W
Flipkart,57947109,@ForwardDefence [?]Our best offer on sunglasses and watches are here to make you stand out: https://t.co/uLbA1Yznbd
Flipkart,57947109,"@Rohit_Taneja Celebrations are just a click away, with our offers on cameras! https://t.co/R4YOgA1byw"
Flipkart,57947109,@PurbaJooshi  https://t.co/gq7d74OWzc
Flipkart,57947109,@lakshmanclassy The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/YxDOLceFya
Flipkart,57947109,@0_1__2__3 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/BIlQ7mMPbw
Flipkart,57947109,@sid_itachi Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/9AjOzdYagU
Flipkart,57947109,@I_yam_nendu Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/ejMJfSz3SY
Flipkart,57947109,@krishvnk The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/dtS4KW7gwv
Flipkart,57947109,@Dipanshu2404 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/YXPzMtxZmg
Flipkart,57947109,@cavarun12 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/NypyVEHq09
Flipkart,57947109,@sk3ach https://t.co/sa0p1TmrbH
Flipkart,57947109,@ShivaniSamat The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/VmMcdYBd8L
Flipkart,57947109,@poisonaavi https://t.co/V3IOBXFJ7x
Flipkart,57947109,"@deependrasing43 Celebrations are just a click away, with our offers on cameras! https://t.co/6yvm8Z2z39"
Flipkart,57947109,@poisonaavi The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/EDBZF66K8z
Flipkart,57947109,@Shraddh55662242 Get grooving with the best offers on bluetooth speaker and earphones this... https://t.co/G51KCei7id
Flipkart,57947109,@Edu_comp Our best offer on sunglasses and watches are here to make you stand out: https://t.co/zaHfxQMgQ4
Flipkart,57947109,@deependrasing43 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/xmO53LkqsU
Flipkart,57947109,"@Kalyan_Abhimani Celebrations are just a click away, with our offers on cameras! https://t.co/Z1Z1Ga1my3"
Flipkart,57947109,"@Shraddh55662242 Celebrations are just a click away, with our offers on cameras! https://t.co/nsq5uaVnGv"
Flipkart,57947109,@omtrayambakam https://t.co/Dpd8nJseby
Flipkart,57947109,@imVinay122 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/YxH2sRT3TB
Flipkart,57947109,@paarthh_mufc The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/OfsYP9I9ub
Flipkart,57947109,@hellolalit https://t.co/IXb9vrQcxQ
Flipkart,57947109,@_Sachin_Goyal The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/RocoIseuaY
Flipkart,57947109,@sunilpenugonda Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/Oz4XPaPJgy
Flipkart,57947109,@anupamabyrne Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/rOcXs6rfWA
Flipkart,57947109,@arunesh_gaurav [?]Our best offer on sunglasses and watches are here to make you stand out: https://t.co/CkMJHvC0pU
Flipkart,57947109,@clickator7 https://t.co/CalRihPLGG
Flipkart,57947109,@_Sachin_Goyal Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/0UXlV6ACuG
Flipkart,57947109,@S_hantu https://t.co/MECkKNUDjI
Flipkart,57947109,@Abinash_Mishra1 https://t.co/CPPBT7BSVB
Flipkart,57947109,@Rajdeep_Bajpai The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/KDqbJrgrg8
Flipkart,57947109,@tweetsRitik Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/rmBS4Ul7Sc
Flipkart,57947109,"@_Sachin_Goyal Here're the best offer on backpacks, wallets and clutches for you: https://t.co/H2ql5LaPNI"
Flipkart,57947109,@sucrel Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/OzYWJSfjSo
Flipkart,57947109,@_Sachin_Goyal https://t.co/JdnFJhcFmX
Flipkart,57947109,@_Sachin_Goyal Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/IeghxbyXkt
Flipkart,57947109,@im_kanwar Our best offer on sunglasses and watches are here to make you stand out: https://t.co/OpgAlq8h1F
Flipkart,57947109,@hellolalit Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/lEnJG74gl3
Flipkart,57947109,@SoundHumor https://t.co/3fbxuavoYT
Flipkart,57947109,@CHETAN_KAPILE The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/mWoOhSMSlm
Flipkart,57947109,@lolpria Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/NgJYFM4gTI
Flipkart,57947109,@baaghiboy The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/Ydfq21pPZI
Flipkart,57947109,@rsrajdeepsingh https://t.co/p0KB2d23UL
Flipkart,57947109,@KrunalMadlani The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/mDNDG2ov5z
Flipkart,57947109,@manaspratim10 Begin the celebrations at home! Here's your offer: https://t.co/YHJFI8uSNc
Flipkart,57947109,@omnath_ Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/JV5dMPwhsc
Flipkart,57947109,@OmkarArora Begin the celebrations at home! Here's your offer: https://t.co/MuDUq07cJS
Flipkart,57947109,@_Sachin_Goyal Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/ZujaucUpLr
Flipkart,57947109,@bhollamanas1 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/JetF9SIg2y
Flipkart,57947109,@OmkarArora https://t.co/pwQ7bfVJjt
Flipkart,57947109,@omnath_ https://t.co/LUc0IVOif4
Flipkart,57947109,"@shrapsody Here're the best offer on backpacks, wallets and clutches for you: https://t.co/yEtD8KFxUt"
Flipkart,57947109,@RAJATGU23916714 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/HKh9rMQe88
Flipkart,57947109,@jigarbjadav The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/uLUvTs0xkv
Flipkart,57947109,@arorachirag57 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/eE7avBoEVD
Flipkart,57947109,"@Biased_Advice Love watching TV? Here are the best offers on TVs, only on #FlipkartRepublicDaySale: https://t.co/HxIr0XVVy9"
Flipkart,57947109,"@mhngajula Love watching TV? Here are the best offers on TVs, only on #FlipkartRepublicDaySale: https://t.co/IvzP5NT8Xf"
Flipkart,57947109,@dhayaudhayan https://t.co/FPJV9BuIsn
Flipkart,57947109,@manikrshnan https://t.co/Z4dYGtwMl4
Flipkart,57947109,@R_ajamurugan https://t.co/wYIN8r9Ayt
Flipkart,57947109,@CutyieeNeelam Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/BwB1y7ueZ8
Flipkart,57947109,@ZubinJauhari The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/XVG1bD2p4Q
Flipkart,57947109,@manikrshnan The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/ZVqJEeyLBz
Flipkart,57947109,@dhayaudhayan Begin the celebrations at home! Here's your offer: https://t.co/YoapyZCOeC
Flipkart,57947109,@abhishekprsnl https://t.co/JqLVQIGjdC
Flipkart,57947109,@shashankir https://t.co/fqnIBgglcr
Flipkart,57947109,@apeksha008 Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/5himOzMfFE
Flipkart,57947109,@aarif_25 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/ypg1IfBYQV
Flipkart,57947109,@chughster Make your celebrations a little more fashionable with best offers on lifestyle products: https://t.co/lWXXu2Stuk
Flipkart,57947109,@itsmepurush https://t.co/npsCHV0BqF
Flipkart,57947109,@RAHULRAMRO  https://t.co/2x4Mca7MYq
Flipkart,57947109,"@kavita_sukhwani Not big, not small, just perfect! The Lenovo Phab Pro 2 is on offer this... https://t.co/HEt7nBv0Te"
Flipkart,57947109,@_SomnathRakshit https://t.co/zGG85lqwyL
Flipkart,57947109,@ShadAtif  https://t.co/BicN6wuv5R
Flipkart,57947109,@vivek_sonar Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/6zIPST4nLJ
Flipkart,57947109,@akshaysonker5 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/9SE5t4lO8y
Flipkart,57947109,@Ajaythetwit Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/y5JgdnG6H4
Flipkart,57947109,@skishan9958  https://t.co/bxdrOLF9C4
Flipkart,57947109,@amitagrawal114 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/0j8Rb2dJ1G
Flipkart,57947109,@Paragshah1972 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/ty5AjIPSTB
Flipkart,57947109,"@mudino10 Not big, not small, just perfect! The Lenovo Phab Pro 2 is on offer this  #FlipkartRepublicDaySale: https://t.co/pVnWvIh63Y"
Flipkart,57947109,@i_aseshank https://t.co/VWTWMHcN2O
Flipkart,57947109,@PGautham Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/78NTLNiczV
Flipkart,57947109,@anbu_cse https://t.co/WfMDvsfZEU
Flipkart,57947109,@Kiran_Speaks Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/lIwm7YjGOe
Flipkart,57947109,"@naveen_mullangi Celebrations are just a click away, with our offers on cameras! https://t.co/KYdHsmEah3"
Flipkart,57947109,@gaurav_k_ar Our best offer on sunglasses and watches are here to make you stand out: https://t.co/JQdSXaV0da
Flipkart,57947109,"@PGautham Celebrations are just a click away, with our offers on cameras! https://t.co/xZdmzK9AR8"
Flipkart,57947109,@manjunathkvs Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/joSpeMRsEt
Flipkart,57947109,@amitagrawal114 https://t.co/AjiOMYHAvm
Flipkart,57947109,@Pentaaw  https://t.co/tz7KqYfpkN
Flipkart,57947109,@manjunathkvs https://t.co/wqmTgXdQWM
Flipkart,57947109,@WartornOvAngmar https://t.co/y0D6gEWuFZ
Flipkart,57947109,@SanketMistry The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/OE4x9pIcfD
Flipkart,57947109,@pprem3071 Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/dfE50kosfc
Flipkart,57947109,@Pentaaw https://t.co/1h9eygkf8I
Flipkart,57947109,@OurIndianWay https://t.co/CtagVqLISp
Flipkart,57947109,@1D_iBae Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/pbpfX4eC5g
Flipkart,57947109,@SunnyBissu [?]Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/LutJGDP040
Flipkart,57947109,@giridaran2498 Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/e8jt0OU9CZ
Flipkart,57947109,@Muskaaan_M Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/FaVg7WS0br
Flipkart,57947109,@SunnyBissu Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/F41hYpKw9n
Flipkart,57947109,@SunnyBissu https://t.co/CmPkxhTtZd
Flipkart,57947109,@tweetpgk Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/vxXizel7Zv
Flipkart,57947109,@joel_mathew93 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/yaINhU5cgp
Flipkart,57947109,"@acaman29 Love watching TV? Here are the best offers on TVs, only on #FlipkartRepublicDaySale: https://t.co/pQE3VfuVoE"
Flipkart,57947109,@vikas177 Our best offer on sunglasses and watches are here to make you stand out: https://t.co/tmIcS7GLIT
Flipkart,57947109,@iamkaran_k Great offer. Even better laptops. Here's what in store on #FlipkartRepublicDaySale: https://t.co/pHxslb6pC2
Flipkart,57947109,@sidhuchamkaur5 Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/gNgFxDn8qU
Flipkart,57947109,@swaMEnaIdU Get grooving with the best offers on bluetooth speaker and earphones this #FlipkartRepublicDaySale: https://t.co/2WL5zxx9Ba
Flipkart,57947109,@SrotoswiniRoy https://t.co/qW0NiuGzsi
Flipkart,57947109,@adilimroz [?][?]Our best offer on sunglasses and watches are here to make you stand out: https://t.co/FRCvLcrrgg
Flipkart,57947109,@Rritz_ Slip into the Republic Day celebrations. Big offers on footwear this #FlipkartRepublicDaySale: https://t.co/0AUe9yB7g5
Flipkart,57947109,"@Aadhvikk Celebrations are just a click away, with our offers on cameras! https://t.co/AvRMUNQgBe"
Flipkart,57947109,@shubhshah1503 The #FlipkartRepublicDaySale will spoil you for choice with these offers on mobiles: https://t.co/Q7JuNw1X3q
Flipkart,57947109,"@GangulySoma123 Not big, not small, just perfect! The Lenovo Phab Pro 2 is on offer this  #FlipkartRepublicDaySale: https://t.co/Jk5CYmXdNU"
Flipkart,57947109,@shnmgsndrmm [?][?]Our best offer on sunglasses and watches are here to make you stand out: https://t.co/y0neEv7R8o
Flipkart,57947109,"@BubblesandBlah Not big, not small, just perfect! The Lenovo Phab Pro 2 is on offer this  #FlipkartRepublicDaySale: https://t.co/iL3emcr4PU"
Paytm,144792607,Special Offer: Get upto [?]200 Cashback on Mobile Bill Payment. Pay your Bill Now! T&amp;Cs: https://t.co/VFvJFgTuv7 https://t.co/cP58f0YjDZ
Paytm,144792607,MahaBazaar starts tomorrow! Get upto 80 Off &amp; a chance to win 10 Suzuki Two-Wheelers: https://t.co/fcW2NkkNEg https://t.co/fmr4UebGAy
BookMyShow,10650592,"It is a beautiful day!  Here is #MondayMotivation for you all 

Pre-booking for #Raees &amp; #Kaabil tickets is live!... https://t.co/COROIW1Y7G"
BookMyShow,10650592,"Book tickets using code GET150 and get an instant discount of INR 150

Trips, phone and many more gifts to be won.... https://t.co/5PTnI27sWl"
MobiKwik,43280910,It's your only chance to get #FreePetrol today. Scan &amp; pay at petrol pumps. Offer valid between 6pm-9pm.... https://t.co/N9isJR6TGi
MobiKwik,43280910,"RT @DailyWorldChd: Mobikwik ties up with Fortis, Medanta - https://t.co/75QChiUw9e"
MobiKwik,43280910,Get a flat Rs. 50 cashback when you pay with MobiKwik on BigBasket. Details: https://t.co/iHy3zB0zdJ #MobiKwikHaiNa... https://t.co/Otw5NAIrxW
